mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.006274271011352539,0.0023774140864972104,0.001928997039794922,0.0012069697721416612,0.01,{'C': 0.01},0.6492434662998624,0.643646408839779,0.638700947225981,0.6203208556149733,0.6034255599472991,0.6310674475855789,0.016890419950295152,2
0.007907581329345704,0.00248419202752249,0.0011766910552978515,0.0002486570040032801,0.1,{'C': 0.1},0.6532258064516129,0.6495263870094723,0.6450742240215924,0.6241699867197875,0.5950196592398427,0.6334032126884616,0.021668659932512088,1
0.0167569637298584,0.0066490858540093015,0.0012417316436767578,0.00041075394379419213,1.0,{'C': 1},0.6464379947229552,0.6381842456608812,0.6435246995994659,0.6205059920106525,0.5955786736020806,0.628846321119207,0.018912514749230495,4
0.015605831146240234,0.00503812873502445,0.0012067794799804688,0.000241761734206621,10.0,{'C': 10},0.6543046357615894,0.6398929049531459,0.6417112299465241,0.6194926568758344,0.5914396887159533,0.6293682232506094,0.02200474472163694,3
0.013033151626586914,0.002187343745807347,0.0009952545166015624,5.4534746536959885e-05,100.0,{'C': 100},0.6524633821571239,0.6408544726301736,0.6389261744966444,0.6211512717536813,0.58777633289987,0.6282343267874987,0.0225727701031743,5
